Tweet_Id,Words
1576080573545607168,"增长,日本,水平,疫情,超过"
1576080279545868289,"共生,品牌,型,收购,日本,法国,计划"
1576080124109197315,"原则,疫情"
1576079943317872640,"利率,增长,应对,推出,措施,新加坡,确保,谨慎,贷款,趋势"
1576079484201025537,"卫生,新加坡,根据,病例"
1576079069501829120,"优惠,允许,利率,刺激,季度,提振,政策,楼市,税,贷款"
1576078806925705216,"优势,关键,发挥,型,技术,核心,突破,阶段,项目"
1576078677527343105,"投资,接触,摩根大通,敏感,机构,监管,知情,知情人士,经营,补充,透露,高盛"
1576078356893736960,"不仅,垄断,型,差距,挑战,标志,波音,空中客车"
1576078037044453379,"订单,黄金"
1576077581035503616,"寿司,数据,日本,竞争"
1576076179601170435,"一直,品牌,扩大,护肤,日本,欧莱雅,需求"
1575759493031350272,"提高,日本,生产,疫情,超过,连续"
1575744613989482496,"加剧,包括,实施,日本,经营,经营者,膨胀,调查,通货膨胀"
1575744377430847489,"上涨,价格,日本,涨价,牛肉饭,税,超过,食品"
1575744260078374912,"推出,支付,正式"
1575744118117974016,"制造业,显示,连续"
1575743879206211584,"上涨,售价,导致,平方,租金,突出,趋势,预期"
1575743554244124672,"审计,客户,投资,支付,支持,监管,美国,证据,跨国,进行,面临"
1575743383263318016,"平台,执行,收购,显示,社交媒体,试图,首席执行官"
1575742696710209536,"主角,候选人,如今,屏,提高,显示,来自,水平,美国"
1575742438995415040,"增长,复苏,季度,实现,强劲,措施,放宽,数据,超过,速度,阶段"
1575742237475889152,"三菱,反应,反应堆,型,控制,灵活,设想"
1575741989219205120,"北溪,天然气,泄漏,管道"
1575741722511802369,"体重,双胞胎,熊猫"
1575741517985030144,罕见
1575741255430025221,"基金,对冲基金,投资,机构,来自,疫情,金融,风险"
1575515065339420673,"印度,扩大,普及,计划,销售,销售额"
1575422594290835456,"佛罗里达,升级,指出,美国,飓风"
1575422442532528128,"佛罗里达,发布,当天,美国,风暴,飓风"
1575422133953388549,"利率,发行,大众,大众汽车,情况,投资,投资者,有望,标志,肆虐,规模,通胀,首次公开募股"
1575420881534275584,"佛罗里达,显示,美国,飓风"
1575420252116070400,"冠状,冠病疫苗,卫生,批准,授权,正式,疫苗,病毒,获得,辉瑞"
1575420031743143936,"下跌,汇率,跌幅"
1575383515725701120,"依然,台风,洪水,破坏,菲律宾,超过"
1575382954234126336,"佛罗里达,导致,掀起,暴雨,美国,超过,风暴,飓风"
1575382659693322240,"下跌,价格,低迷,压力,影响,持续,日本,钢铁,铁矿石,需求"
1575382442839400449,"保险,峇厘岛,疫情,购买,逐渐"
1575381474664062976,"一直,圈,挑战"
1575380855538692096,"价格,奢侈,暴跌,来自,汇率,美国"
1575379131465809920,"加密,加密货币,崩溃,开发,意味,意味着,新加坡,货币,韩国"
1575379016617316352,赚钱
1575378765823193088,"冠病疫情,影响,疫情,美国,逐渐"
1575378280798072832,"侵略,俄罗斯,公投,原则,台湾,推出,明确,理会"
1575378102544347137,"丰田,增长,日本,连续,销量"
1575377952358813696,"促进,好处,影响,盐,钠"
1575377819244240897,"竞争,货币,贬值,随着"
1575377562120818689,"好处,显示,调查,跨国"
1575377080618913792,"北溪,天然气,损,政策,泄漏,管道,行为"
1575376601381974017,"台湾,实施,扩大,正式,疫情,观察"
1575375791445012480,"促使,冲突,危机,因素,影响,持续,能源,需求"
1575370549068324864,"加剧,压力,发挥,处理,挑战,新加坡,竞相"
1575370439282417664,"交易,冠病疫情,奢侈,奢侈品,导致,平台,扩大,放缓,疫情"
1575370239390334976,"实力,对抗,抛售,措施,贬值,金融"
1575370013514469378,"协议,口服,新冠,病毒,研发,签署,药物"
1575369499171119104,"可再生能源,建设,新加坡,测量,签署,系统,能源,贸易,跨境,连接"
1575369392015015937,"半导体,因此,封装,扩大,计划"
1575369329977139200,"掀起,炸锅,质疑"
1575368661396619269,"发布,控制,相关,知情,知情人士,社交媒体,账户,透露,遏制,限制"
1575368560548794368,"型,成绩单,支持,领导"
1575368376188166144,"意味,意味着,日本"
1575368193169707008,"建设,稳定,繁荣"
1575367809827188736,"下跌,价格,停滞,协议,尼龙,扩大,放缓,来自,签订,需求,预期"
1575367665492709376,"价格,商品,松下,激烈,竞争"
1575367415256358913,"印度,增长,投资,提高,收益,日本,确保,碳,脱碳,超过,钢铁,需求"
1575367234976772096,"依然,因此,如今,日本,熊猫,获得"
1575367016155734016,"俄罗斯,恢复,来自,疫苗,考虑"
1575366893438791681,"基础设施,天然气,指出,泄漏,破坏,管道,能源,行为,设施,采取"
1575366723603005441,"买入,利率,央行,影响,支援,水平,美国,货币,贷款,趋势,避险"
1575366295289098242,"依赖,印度,政策,此举,生产,疫情,苹果"
1575366163810263040,"债务,分析,开发,提供,收入,相比之下,美国,项目"
1575365363155378176,"供应链,半导体,平衡,美国,试图,进行,韩国"
1575365205885825024,"增长,投资,日本,机床,订单"
1575365100029894656,"国债,抛售,持续,收益,收益率,汇率,状态,美国"
1575022319793102848,"增长,大幅,进行,预期,预测"
1575020983349432320,"俄罗斯,委员会,莫斯科"
1575017504186867713,"交易,推出,有史以来,汇率,系统"
1575017178834751489,"冠病病例,抗议,病例,进行"
1575017044625436673,"冰山,收购,松下,科技,系统"
1575016966997147654,"价格,冲突,大米,小麦,支援,日本,稳定,粮食,麦"
1575016433251012610,"不仅,俄罗斯,哈萨克斯坦,局势,提供,确保"
1575016197220802561,"一带一路,影响,扩大,美国,计划,进行"
1574650121228124160,"交易,俄罗斯,莫斯科"
1574649584600510466,"下跌,商品,情况,美国,运输,速度,遭受,重创,需求,面临"
1574649515805536256,"大流行,新冠,标志,疫情,管控,逐渐"
1574649269411205120,"下滑,利润,商品,成本,疫情,纪录,航运,逾,随着,集装箱"
1574649092218552321,"价格,分析,分析师,持续,昂贵,水平,消费者,疫情,预期"
1574648742916997120,"严重,俄罗斯,塞尔维亚,引发,政策"
1574647827862417408,"储备,局面,显示,根据,美国,膨胀,通胀,通货膨胀"
1574647455445962752,"兴趣,印度,土耳其,无人机,生产,购买,马来西亚"
1574647184984666114,"丰田,价格,售价,日本,燃料,电池,销售"
1574646893241434113,"价格,厂商,品牌,商品,垄断,提高,日本"
1574646255128485888,"严格,延续,打击,措施,新冠,疫情,疲弱,系列,苹果,销售,限制"
1574645139405869056,"分析,感染,日本,明确,根据,疫情,蔓延,距离,进行"
1574606995914530819,"上涨,价格,加剧,压力,增长,天然气,局势,推动,放缓,水平,缓解,能源,膨胀,通货膨胀,速度,食品"
1574606692393701376,"打击,菲律宾,行业"
1574605919366717440,隔离
1574605777683173377,"严格,优化,引述,提出,明确,选举,领导"
1574605647319965697,"下架,平台,引发,批评,状态,贫困"
1574294420823760896,"下滑,下跌,澳大利亚,纪录,贸易,随着,麦"
1574294063758553088,"破坏,美国,进行,陷入,韩国"
1574293855607738368,"战略,措施,提出,日本,碳,稳定,紧急,能源,脱碳,设立,采取,针对"
1574293174842892288,"压力,执行,抛售,暴跌,积极,首席执行官"
1574292670981107717,"依然,减速,原则,恢复,推高,放宽,日本,疫情,疫苗,障碍,风险"
1574292515502452737,"人工,吉祥,无人机,气氛"
1574292338569904128,"三菱,丰田,俄罗斯,引发,影响,日产,日本,生产,随着,马自达"
1574292001721225216,"压力,央行,干预,抛售,持续,日本,汇率,沉重,试图,贬值,资产,阻止"
1574291872494678016,"台风,至少,菲律宾,袭击,马尼拉"
1574291377554276353,"临近,传统,估值,初创企业,利率,回收,基金,投资,投资者,推高,独角兽,超过,软银,遭遇"
1574290779811430402,"优势,刹车,加剧,半导体,压力,打击,膨胀,通货膨胀,需求"
1574290420946698240,"三菱,型,日产,日本,销量"
1574288997668356098,"呼吁,应对,授权,明确,面临"
1574279642319532032,"冲突,分析,分析师,地缘政治,截至,执行,摩根大通,政策,日趋,生产,苹果"
1574253224139247617,"开发,有望,检查,激光,用于,距离,进行,速度,限制"
1574252952625156097,"利率,剧烈,提高,波动,调查"
1574107787168075776,"俄罗斯,公投"
1573925674967973888,"坍塌,高速公路"
1573908647469465601,"乘客,推迟,措施,放宽"
1573902376234209282,望远镜
1573902250874785792,"台风,撤离,紧急,菲律宾,预计"
1573864940779163650,"吸引,建设,强劲,散发,数据,新加坡"
1573863979352412160,"打压,美国"
1573862973038243841,菲律宾
1573861857265258496,"主导,判断,增长,明显,维持,美国,衰退,观察,遭遇"
1573767627909914624,"华侨银行,大众,损,损失,更换"
1573742216811405313,"动荡,因此,应对,挑战,新加坡,激烈,独特"
1573741588139819008,正式
1573575074560385025,"反弹,策略,美国,美国银行,高盛"
1573574916925902848,"台风,引发,日本,暴雨,袭击,风暴"
1573573784707088384,"俄罗斯,商品,大宗商品,担忧,潜在,燃料,菲律宾,购买,进行"
1573572263160344576,"台湾,战略,爆发"
1573570294555365377,"医疗,检查,熊猫,计划,赴"
1573569106577530880,"福建,计划"
1573568937475723264,"价格,市值,比特币,黄金"
1573568131464761346,"严格,取消,口罩,执行,指出,措施,支付,追究,隔离,韩国"
1573567969191288832,"基金,建设,规模,设立"
1573567789557682177,"众议院,支持,旨在,普及,法案,统计,美国,试图,选举"
1573567748562509824,"局面,巨头,应对,放缓,计划"
1573207096522584064,"加剧,平衡,引发,担忧,普及,激烈,电池,短缺,竞争,行业,金属,锂,需求,飙升"
1573206839441104896,"印度,客户,撤出,收集,运营商"
1573206509156196352,"乐观,分析,分析师,推动,放宽,政策,机构,逐步,预测"
1573206391464263680,"俄罗斯,冲突,局势,指控,美国"
1573206298648514560,"分析,品牌,垄断,数据,相关"
1573206008868278273,"三星,半导体,巨头,执行,潜在,股份,芯片,设计,软银,首席执行官"
1573205717582225408,"不仅,企鹅,恢复,疾病,美国,群体"
1573205531057328128,"价格,厦门,系列,购买"
1573205343488049153,"三星,半导体,厂商,台积电,客户,尖端,局面,影响,投资,指出,来自,纳米,芯片,苹果,调查,逾,销量"
1573205122968068096,"工艺,打印机,技术,日本,科技,销售"
1573204871138119680,泰国
1573204798345715714,"一直,包括,形势,新兴市场,激进,确保,稳定,罕见,货币,金融,针对"
1573204764598435840,"交易,委员会,执行,支付,机构,波音,监管,美国,美国证券交易委员会,调查,首席执行官"
1573204699574341632,"交易,委员会,投资,投资者,支付,波音,美国,美国证券交易委员会"
1573204288603844608,"严重,侵犯,指控,文件,法庭,至少,行为,高盛"
1573203876337315840,升级
1573203819932315659,"提供,沃尔玛,福利,获得,购物"
1573203739984420864,"利率,取消,大幅,央行,提高,政策,日本,瑞士"
1573203528314933248,"因此,引起,槟城,泰国"
1573203321808162819,"北海道,无印良品,日本,计划,设施,销售"
1573203240648572928,"冠病疫情,疫情,重创,阶层,随着"
1573202991439818752,"专利,丰田,优势,厂商,处理,技术,支付,日本,瞄准,行业,零部件"
1573202826448470017,"买入,启动,基金,宽松,对冲基金,干预,日本,汇率,漏洞,矛盾,货币,贬值"
1573202726917668865,"伊朗,俄罗斯,印度"
1573202623796240384,"恢复,日本,日本航空,航线"
1573194404432576512,"依然,新加坡,显示,金融"
1573194253664239616,"分析,反应,否认,宇宙,小行星,截至,日本,根据,状态,矿物"
1573194186928844800,"拆解,日本,确认,购买,进行,驾驶"
1573194052434100224,"上涨,增长,建设,开发,日本,除了"
1573193645762744320,"增长,截至,明显,突出,购买,趋势,销量,预测"
1573193552888463360,"低迷,允许,包括,取消,吸引,日本,来自,签证,美国"
1572850092977303556,"成本,新加坡,超过,预期"
1572849535529136128,"番茄,超过"
1572848244467859456,"台湾,恢复,政策,新冠,检疫"
1572848123105660928,"业绩,减速,半导体,博通,影响,投资,投资者,显示,相关,索尼,美国,行业,衰退,趋势,金融,领域"
1572848003639283713,"判断,实现,情况,担忧,摩根大通,放缓,状况,美国,通胀"
1572846925539606532,"供货,日立,柴油,电池,签署,蓄电池,订单,预计"
1572846279126032386,"下跌,局面,投资,投资者,担心,收益,数据,日本,期权,看跌期权,累积,美国,衰退,需求"
1572845945171349506,"出售,小松,机械,煤炭,生产,瞄准,碳,脱碳,趋势"
1572845800392368128,"传统,倦怠,分析,后遗症,咳嗽,嗅觉,型,患者,扩大,新冠,日本,毒株,疫情,症状"
1572845503469199360,"参议院,发展中国家,批准,措施,支持,氢,生产,碳,美国,获得,逐步"
1572845375827779584,"东南亚,增长,复苏,放宽,有望,限制"
1572845214016077826,"恢复,机构,标志,此举,波音,监管"
1572844293353771008,"发动机,发挥,型,强劲,技术,提高,本田,确认,配备"
1572843732466298882,"倦怠,后遗症,咳嗽,头晕,患者,新冠,日本,毒株,症状,突出,除了"
1572843681077690370,"交易,信贷,债券,包括,大幅,投资,投资者,损,损失,支持,收购,瑞士,美国,美国银行,规模,超过,高盛"
1572843489456713730,"投资,投资者,支出,标志,糟糕,美国"
1572843313237225474,"业绩,削减,影响,知情,知情人士,至少"
1572843194118983686,"台湾,大幅,执行,花旗集团,首席执行官"
1572843013956857856,"依赖,俄罗斯,冻结,国债,提高,美国,资产,黄金"
1572842774931869698,"台湾,如今,无人机,生产,透露"
1572842501131882496,"下跌,分析,因此,引发,敏感,货币,避险,预测,风险"
1572842394470711302,"俄罗斯,反映出,技术,采访,针对"
1572841910045388800,"兴起,型,基因,疗法,癌,癌症,眼下,研发,药物,逐渐,针对"
1572841778855964672,"交易,加密,加密货币,币安,提出,机构,知情,知情人士,破产,货币,贷款,资产,透露"
1572841656298405890,"二氧化碳,产业,回收,建设,开发,技术,日本,机构,根据,煤炭,燃料,碳,能源,领域"
1572841346851012609,"买入,基金,应对,散户,最佳"
1572478088801562626,"土耳其,有望,贸易,马来西亚"
1572477707564490752,"允许,口罩,措施,放宽,日本,美国,考虑"
1572465192197574656,"利率,对抗,膨胀,计划,连续,通货膨胀,预计"
1572464928644296704,"乘客,导致,摄像头,美国,运输"
1572464233069318146,"上涨,下跌,东南亚,印度,台湾,标普,泰国,综合指数,美国,菲律宾"
1572464081059352576,"委员会,威胁,美国,风险"
1572463936297119745,"价格,实施,开发,接口,索尼,设计,进行,连接,配备,预测"
1572462941450149890,"利率,摩根大通,超过,预期,预计"
1572462680723845120,"品牌,商标,巴西,情况,日本"
1572462289479147520,"买入,升值,印度,因素,影响,行情,购买,预期,黄金"
1572461986113531906,"分析,分析师,初创企业,削减,扩大,投资,损,研发,销量"
1572461603530084352,"供应链,影响,情况,日本,核心,生产,疫情,维持,零部件"
1572461437569859584,"二氧化碳,印度,回收,尿液,排放,温室气体,燃料,生产,用于,甲烷,碳,铃木,验证"
1572459546303688704,"发布,国内生产总值,增长,开发,新兴市场,生产,预期,预测"
1572103619121664002,"丰田,台风,影响,日本,暂停,生产,除了"
1572103046775341057,"引发,暴雨,至少,风暴"
1572102931717160960,"科技,筹集,能源,计划,赴,超过,迅速,领域"
1572102109948153857,"此举,知情,知情人士,筹集,股份,计划,透露"
1572101890577670145,"字节跳动,提出,数据,美国"
1572101272551174153,"日本,趋势,随着"
1572100922276450304,"上涨,日本,消费者,涨幅,综合指数,食品"
1572100608886444033,"交易,估值,分配,发行,大众,大众汽车,规模,计划"
1572100115409801216,"投行,投资,摩根大通,收入,数据,根据,美国,美国银行,萎缩,行业,高盛"
1572099947834773506,"保险,保障,养老金,增长,大幅,存款,影响,日本,融资,贬值,资产,金融,金额"
1572099662496276480,"支付,新加坡,购买,饮料"
1572099532632256514,"下跌,交易,意味,意味着,截至,水平,汇率,跌幅,迄今"
1572099395772121088,"半导体,台湾,台积电,尖端,销售,销售额,鸿海"
1572098947581382659,"关键,化石,可再生能源,巨头,成本,投资,标志,澳大利亚,燃料,生产,碳,能源,逾,钢铁,铁矿石,降低,领域"
1572098641267159040,"台风,影响,日本"
1572098237041102849,"下跌,价格,利率,商品,因素,大幅,恢复,控制,推动,措施,放缓,新冠,旨在,港口,病毒,能源,贸易,连续,限制,需求"
1572097709477343234,"上涨,提高,新冠,日本,涨价,疫情,碳"
1572097036010524673,"口服,大众,新冠,日本,普及,病毒,美国,药物,连续,默克"
1572096869828022272,"利率,直到,维持,高盛"
1572096457783775237,"卫星,型,处于,宇宙,实现,开发,挑战,本田,状态,计划,连续,销量,领域"
1572095877069819905,"充电,启动,圈,型,实现,开发,技术,损,日本,水平,电装,纯电动汽车,进行,零部件"
1572095734488641538,"不仅,俄罗斯,可再生能源,型,引发,持续,有色金属,状态,短缺,碳,纯电动汽车,能源,脱碳,膨胀,资源,转型,通货膨胀,金属,铜,铝,锂"
1571776514890559489,"台风,日本,疏散,袭击"
1571774692008284164,"技术,本田,燃料,电池,系统,计划,项目"
1571750036740124672,"农业,处于,巴基斯坦,干旱,异常,引发,打击,投资,投资者,气候变化,灾害,状态,直接,相关,程度,粮食,美国,规模"
1571744302442872832,"台风,掀起,日本"
1571743959608872968,"数据,日本,显示,纪录,超过,连续"
1571743766482157570,"包括,台湾,地震,导致,引发,当天,截至,担忧,损,海啸,至少"
1571743525028663296,"关税,印度,大米,泰国,涨幅,税"
1571743361702428674,"台湾,地震,截至,灾害,统计,里氏"
1571743292244774915,"主权财富基金,估值,兴趣,卡塔尔,基金,大众,大众汽车,德国,挪威,有史以来,浓厚,规模"
1571740866745864192,"取消,台风,日本,暴雨,混乱,超过,陷入,风暴"
1571740656024027138,"增长,日本,美国,运输,集装箱,韩国"
1571740510783676418,"恢复,美国,风暴,飓风"
1571740199339831296,"包括,日本,资产,超过"
1571740099221815296,"下跌,国内生产总值,德国,日本,生产,预计"
1571739356511244289,"支持,调查"
1571738094768128003,"战略,执行,星巴克,确保,管制,计划,采访,首席执行官"
1571675835295502339,"地震,恢复,混乱"
1571675337125396480,"举措,优先,启动,影响,恢复,日本,水平,疫情,限制"
1571674433366163462,"台湾,启动,推动,日本,来自,福岛,积极,调查,限制,食品"
1571674314696724480,"东南亚,关注,引起,指出,积极,突出,采取"
1571674025642061825,"挑战,摆脱,本田,生产,计划,陷入,零部件"
1571673759324700672,"优势,固态,布局,技术,日本,检测,电池,量产,锂,领域"
1571633396484558851,"气候变化,粮食,美国,能源,菲律宾"
1571633100698046469,足球
1571632741967626241,"包括,捐赠,提供,获得,领域"
1571632443551281154,"台风,新加坡,日本"
1571632322449125377,"严重,滚滚"
1571632147437596673,"台湾,地震,损,程度,陆续"
1571395611932655617,"台湾,台积电,地震,影响,芯片"
1571387855259447296,"型,相关,设计,阶段"
1571386777965039620,日本
1571385191712837635,"勇士,进行"
1571384089453920259,"台湾,地震,截至,持续,预测"
1571383560984211458,"型,导致,美国"
1571337012090896384,"优质,葡萄酒,采摘,陆续,黄金"
1571335537717571585,"加剧,危机,应对,暂停,法国,能源,随着"
1571335248163803139,"严格,影响,措施,检疫,泰国"
1571334863487377408,百老汇
1571334618904924161,"丰田,审判,最高法院,泰国,税,税款"
1571078519459024896,"大麻,旨在,法案,泰国,滥用,管制,进程"
1571077517414658050,"不仅,全球化,实现,葡萄牙,证实,麦"
1571077082779881480,"东南亚,医疗,协助,新加坡,有望,痊愈,癌,移植,突破,超过"
1571059413540278279,"台风,型,日本,预计"
1571058153147731975,"冠病疫情,疫情,百老汇,美国,进行,长寿"
1571038114868793346,"会晤,俄罗斯,印度"
1571037914502680578,"小米,意味,意味着,社交媒体,采访"
1571037420065558528,"加拿大,因此,直接"
1571037177131454465,"持续,日本,统计,超过,连续"
1571036983681773569,"一直,上涨,价格,关税,印度,大米,持续,泰国,税,竞争,额外"
1571036518860615681,"包括,新加坡,超过"
1571034417350713346,"台湾,局势,批评,政策,此举,美国"
1571033274730053632,"如今,投标,挑战,政策,竞争,运营商,进行,面临"
1571032949772152832,"影响,新冠,日本,病毒,突破"
1571012913510641675,"吸引,新加坡,氛围,顶尖"
1571011548138844161,"原子,国际原子能机构,季度,指责,文件,机构,澳大利亚,美国,计划"
1571011026199674880,"中芯国际,科技,调查"
1571010607989784576,"出售,日本,融资,软银,针对,阿里巴巴,随着"
1571010414401712128,"下跌,加剧,包括,投资,投资者,担忧,收盘,美国,衰退,裁员,跌幅,道琼斯指数,采取,高盛"
1571010247610990592,"废弃,开发,烤,用于,直接,面包"
1571009705799225344,"型,客户,巨头,招,招聘,持续,美国,计划,销售,销售额,随着,飙升"
1571009525414768641,"二氧化碳,亚瑟士,包括,废弃,开发,排放,温室气体,碳,碳排放,计划,调查,运输"
1571009239002542082,"俄罗斯,明显,谨慎,遭遇,采访,领导"
1571008986459295744,"字节跳动,投资,投资者,根据,此举,股份,计划"
1570701876739575816,"下跌,加剧,导致,担心,担忧,政策,货币,贬值"
1570700835579113474,"债券,塞尔维亚,成本,面临,飙升"
1570670885576773632,"因此,应对,水灾,透露"
1570670111840948224,"下滑,下跌,业绩,净利润,利润,半导体,日本,焦点,预期,预测,预计"
1570670016726724611,"利率,政策,数据,水平,调查,货币,距离,通胀,预期"
1570669751718023169,"发布,大流行,暴发,流感,疫情,韩国"
1570669656352116736,"力拓,合资企业,开发,矿山,营收"
1570669476508733441,"判断,形势,收紧,政策,疫情,统计,货币,面临,风险"
1570669314814115841,"交易,价格,售价,日本,贬值,超过"
1570669077819183104,"交易,削减,巨头,收购,用于,科技,规模,设计,首席财务官"
1570668802098212871,"放宽,新冠,日本,疫情,累计,逐步"
1570668071110742017,"一直,截至,新冠,特斯拉,疫情,苹果,超过"
1570651353239920640,"优异,审计,执行,新加坡,水平,监督,评估"
1570651217755525120,"大幅,数据,水平,美国,预计"
1570651100747042824,"争议,侵犯,情况,掀起,福建,闭路"
1570650554275344388,"开发,技术,日本,消费者"
1570650317657899009,"增长,总额,投资,统计,规模,资产,预期"
1570649984349110275,"传统,创造力,挑战,本田"
1570649575006048256,"买入,储备,刺激,升值,外汇,实施,局面,干预,扭转,推高,检查,汇率,货币"
1570649226937507847,"上涨,关注,备受,持续,水平"
1570646517043855361,"利率,打击,攀,攀升,美国"
1570646328635719681,波音
1570645432283566080,"发布,日本,显示,获得,连续"
1570643609380323330,"优衣库,厂商,品牌,日本,超过"
1570643229888122883,"奖励,实现,担忧,收益,政策,普及,生产,盈利,纯电动汽车,美国,销售"
1570642616475340803,"主角,吸引,形势,支持,明显,玩家,行业"
1570642347364581377,"引发,政策,激进,紧缩,衰退,通胀,面临"
1570329653587644421,"乏力,增长,影响,竞争,货币,贬值,风险"
1570329078787633155,"指出,新加坡,港口"
1570328745327857666,"价格,因此,局面,应对,担心,能源,陷入"
1570328147702484993,"美国,领域"
1570327697058045953,"参议院,数据,禁止,美国"
1570327383445733378,"协议,控制,美国"
1570327176494616576,"不仅,增长,星巴克,美国,计划,销售,销售额,预计"
1570326960483741696,"价格,印度,咖喱,咖喱饭,导致,干旱,摩洛哥,日本,涨价,菜,贬值,预计,食品,香料,香菜"
1570326236500729856,俄罗斯
1570326054564405249,"启动,执行,支持,知情,知情人士,裁员,规模,谷歌,项目,领域,首席执行官"
1570308774254223360,"举措,外汇,实施,干预,日本,旨在,检查,汇率,美国,贬值,除了"
1570308611557171201,"分析,数据,根据,爆发,特斯拉,疫情,苹果,超过,金融"
1570308478673260544,"协议,美国,赔偿,透露,金额"
1570308377397559296,"关注,工具,影响,推出,监督,社交媒体,科技,账号"
1570308273387216897,"东南亚,威胁,巨头,应对,收紧,放缓,政策,新加坡,电商,科技,腾讯"
1570306890420359176,"亚马逊,价格,反垄断,垄断,巨头,指控,挑战,竞争,签订,美国,诉讼,起诉,迄今,面临"
1570306777677434880,奥运
1570306492024393731,"上涨,标普,纳斯达克,综合指数,美国,通胀,预期"
1570306380468461570,"提供,放缓,显示,贷款"
1570306351146086400,"主导,光纤,半导体,处理,开发,技术,提高,波长,精度,转换,进行,连接,速度"
1570306313535758336,"交易,力拓,协议,开发,投资,澳大利亚,疫情,规模,贸易,钢铁,铁矿石,项目"
1570306199966584833,腾讯
1570306158518476803,"日本,美国,规模,除了"
1570306135764398080,"外汇,实施,干预,意味,意味着,提高,日本,检查,汇率,相关,进行"
1570306057293144067,"东丽,强劲,日本,来自,用于,电极,电池,订单,锂"
1570305994705764352,"冒险,娱乐,日本,熊猫,获得,设施"
1570305951839948800,"投资,策略,衰退,通胀,金融"
1570305572582617088,"价格,剧烈,危机,导致,泡沫,波动,美国,膨胀,资产"
1570305363731443714,"应对,投行,提振,来自,激烈,竞争,筹集,计划"
1570305265580527617,"价格,俄罗斯,利润,打击,收入,稳定,能源,计划,飙升"
1570305199692185600,"允许,取消,恢复,措施,放宽,新冠,日本,水平,疫情,签证,美国,计划"
1570305132176478211,"上诉,侵犯,促进,型,科技,竞争,罚款,行为,裁决,谷歌,逾,遏制,隐私,韩国"
1570305010592010242,"增长,日本,来自,美国,贸易,连续"
1569952400152363010,"业绩,暂停,疫情,知情,知情人士,裁员,透露,高盛"
1569951982433222656,"任天堂,日本,纪录,销量"
1569950431266340864,"包括,实现,稀有"
1569950250156326919,一体化
1569949988704366593,"中秋,探索,美国"
1569949664283340806,"售价,指出,摩根大通,策略,苹果,贬值"
1569949530082406400,"供货,协议,型,宝马,电池,签订,配备,锂"
1569948259338301440,"价格,投资,攀,日本,疫情,群体,购买,飙升"
1569948036545265665,"刺激,大幅,标普,涨幅,纳斯达克,综合指数,美国,跌幅,连续,通胀,逾,预期"
1569947033796214784,"下滑,供应链,情况,港口,缓解,货柜,贸易,趋势,随着"
1569946676336689157,"传感器,实现,开发,日本,驾驶"
1569946347612303361,"促使,储备,收紧,政策,数据,水平,美国,膨胀,货币,通货膨胀,预期"
1569945877451767809,"扩大,收盘,相关,跌幅,风险"
1569945662502105090,"中秋,月饼,烦恼"
1569945161542795264,"促使,分析,分析师,存款,季度,影响,政策,紧缩,纪录,美国,美国银行,行业,规模,资产,速度,预期,预计"
1569944879249371136,"丰田,北海道,开发,日本,电池,蓄电池,补贴,规模"
1569944184316121089,"俄罗斯,关注,发行,投资,投资者,探讨,货币,贸易,金融"
1569944078514794496,"取消,增长,复苏,指出,措施,日本,疫情,程度,观察,限制,隔离"
1569943983979393024,"交易,价格,加剧,危机,原材料,启动,外汇,持续,日本,显示,调查,贬值"
1569943921945628674,"外汇,实施,干预,意味,意味着,提高,日本,检查,汇率,相关,进行"
1569943735890497537,"富裕,新加坡,资产"
1569943646719610882,"交易,加密,加密货币,巨头,平台,投资,推出,散户,期权,期货,标志,比特币,知情,知情人士,考虑,货币,进军,透露,金融,领域"
1569943234234941440,"任天堂,分析,分析师,日本,最佳,有望,获得,销量,预测"
1569942981960175616,"一直,双胞胎,发布,熊猫,采取"
1569942728708100098,"下跌,分析,分析师,半导体,影响,美国"
1569942596344217600,"平衡,根据,状况,降低,风险"
1569942103333142531,"份额,光伏,因此,型,开发,日本,电池,硅,结晶,薄膜,钙钛矿,钛,验证"
1569941794179416064,"一直,低迷,变种,应对,影响,政策,新冠,楼市,模式,病毒,行业,随着"
1569941452372996097,"严格,全国代表大会,持续,放宽,政策,预期,预计,高盛"
1569941304637018113,"上涨,价格,印度,压力,启动,大米,小麦,砂糖,贸易,限制,面临,食品,麦"
1569940520084066307,"份额,印度,厂商,战略,本田,碳,脱碳,销售,领域"
1569542719651061760,"危机,因素,能源,贬值"
1569542083698118657,"严格,截至,损,政策,数据,知情,知情人士,社交媒体,裁员,进行,限制,项目"
1569541945458032640,"买入,交易,利率,加剧,大幅,央行,套利,扩大,提高,政策,日本,瑞士,突出,维持,货币,贬值,随着"
1569541672828280832,"型,数据,显示,涨幅,苹果"
1569540824568057858,"中秋,冠病疫情,散发,疫情"
1569540694976626688,"下滑,冠病疫情,冲击,利润,疫情"
1569540427191320578,"下跌,反弹,程度,美国,连续"
1569540043336974337,"下跌,价格,库存,截至,显示,液晶,调查,过剩,连续,面板"
1569539696568696833,"下跌,价格,持续,石油,纪录,美国,连续,随着,需求"
1569538905636229120,"优质,大米,日本,法国,消费者"
1569538427691081729,"二氧化碳,公斤,初创企业,排放,日本,石油,研发,碳,纤维,脱碳,阶段,阿迪达斯"
1569405212607250433,"举措,允许,存款,通胀"
